Unnamed: 0,URLS,Race,Gender,Disability,SOGI,Military,Age,Family,Religion,Company_Name
192,https://www.cognizant.com/us/en/about-cognizant/diversity-and-inclusion,7.0,9.0,2.0,7.0,6.0,4.0,1.0,0.0,EOG Resources
193,https://www.modernatx.com/en-US/responsibility/our-commitment,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,Cognizant Technology Solutions
194,https://stld.steeldynamics.com/talent-development/,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,Moderna
195,https://www.hfsinclair.com/about-us/mission-and-values/default.aspx,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Steel Dynamics
196,https://www.ti.com/corp/docs/company/flipbooks/diversity/index.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HF Sinclair
197,https://www.emerson.com/en-us/careers/diversity-and-inclusion,19.0,8.0,1.0,3.0,8.0,1.0,4.0,0.0,Texas Instruments
198,https://www.wesco.com/us/en/our-company/careers/inclusion-and-diversity.html,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,Emerson Electric
199,https://www.generalmills.com/how-we-make-it/putting-people-first/global-inclusion-diversity,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,WESCO International
200,https://jobs.tenneco.com/content/Inclusion-Diversity-and-Equity/?locale=en_US,5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,General Mills
201,https://www.wm.com/us/en/inside-wm/who-we-are/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tenneco
202,https://www.viatris.com/en/careers/diversity-and-inclusion,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Waste Management
203,https://careers.dish.com/life/diversity-inclusion,6.0,7.0,1.0,2.0,3.0,3.0,2.0,0.0,Viatris
204,https://www.l3harris.com/resources/l3harris-2021-diversity-equity-and-inclusion-annual-report,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,DISH Network
205,https://dxc.com/us/en/about-us/inclusion-and-diversity,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,L3Harris Technologies
206,https://jobs.smartrecruiters.com/Square/743999809476226-inclusion-and-diversity-program-manager,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,DXC Technology
207,https://corporate.goodyear.com/us/en/responsibility/inspiring-culture/diversity-inclusion.html,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Block
208,https://www.uber.com/us/en/about/diversity/,,,,,,,,,Goodyear Tire & Rubber
209,https://www.colgatepalmolive.com/en-us/dei-home,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,Uber Technologies
210,https://www.stanleyblackanddecker.com/impact/people/diversity-equity-inclusion,11.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,Colgate-Palmolive
211,https://www.dupont.com/careers/diversity-and-inclusion.html,13.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0,Stanley Black & Decker
212,https://www.stryker.com/content/m/c/2020-comprehensive-annual-report/social-impact/diversity-equity-and-inclusion.html,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,DuPont
213,https://www.nexteraenergy.com/sustainability/employees/diversity.html,20.0,9.0,1.0,0.0,6.0,4.0,2.0,0.0,Stryker
214,https://www.targaresources.com/sustainability/social,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,NextEra Energy
215,https://www.westerndigital.com/en-au/company/corporate-responsibility/people/diversity-inclusion,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,Targa Resources
216,https://sustainability.ppg.com/Social/Diversity-Equity-and-Inclusion,31.0,9.0,0.0,7.0,2.0,7.0,0.0,0.0,Western Digital
217,https://www.aep.com/careers/diversity,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,PPG Industries
218,https://www.gapinc.com/en-us/values/equality-belonging,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,American Electric Power
219,https://investors.bjs.com/sustainability/team-members/default.aspx,4.0,10.0,0.0,4.0,6.0,5.0,9.0,0.0,Gap
220,https://www.rgare.com/about-rga/our-responsibility/our-culture,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,BJ's Wholesale Club
221,https://www.kindermorgan.com/WWWKM/media/Documents/2020-ESG-Report.pdf,62.0,11.0,29.0,1.0,16.0,75.0,17.0,4.0,Reinsurance Group of America
222,https://www.oneok.com/about-us/diversity-and-inclusion,6.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,Kinder Morgan
223,https://www.expeditors.com/about-us/culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oneok
224,https://www.amd.com/en/corporate-responsibility/diversity-belonging-inclusion,26.0,33.0,2.0,4.0,2.0,8.0,6.0,0.0,Expeditors Intl. of Washington
225,https://www.fiserv.com/en/about-fiserv/diversity-inclusion.html,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,Advanced Micro Devices
226,https://www.elcompanies.com/en/our-commitments/inclusion-diversity-equity,17.0,14.0,4.0,2.0,3.0,4.0,2.0,1.0,Fiserv
227,https://www.bnymellon.com/us/en/about-us/diversity-inclusion.html,16.0,14.0,2.0,6.0,2.0,6.0,2.0,0.0,Estée Lauder
228,https://careers.labcorp.com/global/en/diversity,6.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,Bank of New York Mellon
229,https://www.regeneron.com/responsibility/diversity-inclusion,18.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,Laboratory Corp. of America
230,https://careers.landolakesinc.com/us/en/inclusion,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Regeneron Pharmaceuticals
231,https://www.cheniere.com/csr/team/diversity,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Land O'Lakes
232,https://www.southwest.com/citizenship/people/diversity-equity-inclusion/,25.0,7.0,9.0,10.0,12.0,3.0,2.0,0.0,Cheniere Energy
233,https://www.adobe.com/diversity.html,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southwest Airlines
234,https://www.synchrony.com/diversity.html,19.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,Adobe
235,https://www.corteva.com/who-we-are/inclusion-diversity-equity.html,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,Synchrony Financial
236,https://www.fidelity.com/about-fidelity/our-company/diversityandinclusion,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Corteva
237,https://careers.dteenergy.com/content/Diversity-and-Inclusion/?locale=en_US,11.0,7.0,3.0,3.0,5.0,4.0,3.0,0.0,Fidelity National Financial
238,https://www.murphyoilcorp.com/diversity-inclusion/,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,DTE Energy
239,https://www.halliburton.com/en/sustainability/annual-sustainability-report/social/diversity-equity-and-inclusion,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,Murphy USA
240,https://www.adp.com/resources/diversity-equity-and-inclusion.aspx,8.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,Halliburton
241,https://www.edison.com/home/sustainability/diversity-equity-inclusion.html,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Automatic Data Processing
242,https://www.borgwarner.com/careers/who-we-are/diversity-inclusion,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Edison International
243,https://www.nordstrom.com/browse/diversity-at-nordstrom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BorgWarner
244,https://talent.lowes.com/us/en/diversity-inclusion,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Nordstrom
245,https://www.guardianlife.com/about-guardian/inclusion-and-diversity,6.0,4.0,0.0,5.0,5.0,6.0,2.0,0.0,Loews
246,https://www.pxd.com/culture/diversity-inclusion,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,Guardian Life Ins. Co. of America
247,https://autozone.referrals.selectminds.com/info/page3,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,Pioneer Natural Resources
248,https://blog.lamresearch.com/five-ways-lam-is-committed-to-building-a-culture-of-inclusion-and-diversity/,4.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,AutoZone
249,https://www.amfam.com/providing-support/diversity-and-inclusion,7.0,8.0,1.0,0.0,0.0,4.0,8.0,0.0,Lam Research
250,https://www.itw.com/careers/diversity-inclusion/,11.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,American Family Insurance Group
251,https://www.parker.com/portal/site/PARKER/menuitem.10cd5ec7157b826a66b049e1237ad1ca/?vgnextoid=46392a270ee5d310VgnVCM100000200c1dacRCRD&vgnextfmt=TR&careerreadmore=19dc01807ac3d310VgnVCM100000200c1dacRCRD&readmore=true&vgnextcat=Diversity+and+Inclusion&relatorId=6fdc01807ac3d310VgnVCM100000200c1dac____,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,Illinois Tool Works
252,https://www.otis.com/en/us/our-company/diversity-and-inclusion,8.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,Parker-Hannifin
253,https://www.omnicomgroup.com/culture/diversity/,4.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,Otis Worldwide
254,https://www.principal.com/sustainability/global-inclusion,3.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,Omnicom Group
255,https://www.dominionenergy.com/our-company/employee-experience/diversity-and-inclusion,5.0,8.0,0.0,1.0,7.0,3.0,3.0,0.0,Principal Financial
256,https://www.kelloggdiversityandinclusion.com/en_US/home.html,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Dominion Energy
257,"https://www.glassdoor.com/FAQ/Fluor-Diversity-And-Inclusion-Questions-EI_IE262.0,5_KC6,29.htm",4.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,Kellogg
258,https://aecom.com/about-us/equity-diversity-inclusion/,1.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,Fluor
259,https://www.rsac.com/our-culture/,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,AECOM
260,https://www.jacobs.com/about/inclusion-and-diversity,14.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,Reliance Steel & Aluminum
261,https://www.corning.com/worldwide/en/sustainability/people/diversity.html,10.0,27.0,4.0,3.0,3.0,3.0,1.0,1.0,Jacobs Engineering Group
262,https://www.farmers.com/careers/diversity-inclusion/,13.0,6.0,7.0,0.0,3.0,1.0,16.0,0.0,Corning
263,https://www.qurateretailgroup.com/lp/diversity-equity-inclusion/,19.0,5.0,9.0,3.0,1.0,0.0,2.0,0.0,Farmers Insurance Exchange
264,https://www.pacificlife.com/home/corporate-social-responsibility/diversity-equity-inclusion.html,8.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,Qurate Retail
265,https://pultegroupcares.com/diversity-inclusion/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pacific Life
266,https://careers.fisglobal.com/us/en/inclusion-diversity,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,PulteGroup
267,https://www.iqvia.com/about-us/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fidelity National Information Services
268,https://www.marriott.com/diversity/diversity-and-inclusion.mi,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,IQVIA Holdings
269,https://www.berryglobal.com/sustainability/sustainability-strategy/global-diversity,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Marriott International
270,https://www.ball.com/careers/diversity-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Berry Global Group
271,https://www.group1auto.com/womens-initiative.html,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Ball
272,https://www.leidos.com/company/inclusion-and-diversity,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Group 1 Automotive
273,https://www.aboutwayfair.com/dei,3.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,Leidos Holdings
274,https://www.coned.com/en/about-us/diversity,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,Wayfair
275,https://www.ameriprise.com/about/diversity-equity-inclusion,6.0,2.0,8.0,2.0,3.0,2.0,0.0,2.0,Consolidated Edison
276,https://my.xcelenergy.com/s/about/company-diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ameriprise Financial
277,https://www.comparably.com/companies/o-reilly-auto-parts/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xcel Energy
278,https://careers.globalp.com/us/en/diversityandinclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O'Reilly Automotive
279,https://investorrelations.discover.com/newsroom/press-releases/press-release-details/2022/Discover-Releases-Its-First-Diversity-Equity--Inclusion-Report/default.aspx,6.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,Global Partners
280,https://www.rocketcompanies.com/our-team/diversity-equity-and-inclusion/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Discover Financial Services
281,https://www.lkqcorp.com/wp-content/uploads/2020/10/LKQCorp_COE_Booklet_10-2020_web.pdf,,,,,,,,,Rocket Companies
282,https://graingeresg.com/people-and-purpose/diversity-equity-inclusion/,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,LKQ
283,https://www.quantaservices.com/careers/diversity-inclusion/,1.0,1.0,3.0,3.0,9.0,1.0,2.0,0.0,W.W. Grainger
284,https://www.crowncork.com/sustainability/social/diversity-inclusion,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Quanta Services
285,https://foxcareers.com/LifeAtFox/DiversityandInclusion,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Crown Holdings
286,https://www.sempra.com/performance/high-performing-culture/diversity-and-inclusion,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Fox
287,https://www.markel.com/insurance/careers-at-markel/diversity-and-inclusion,4.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,Sempra
288,https://www.carvana.com/careers/culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Markel
289,https://belong.xpo.com/,8.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,Carvana
290,https://www.baxter.com/careers/diversity-equity-inclusion,9.0,3.0,0.0,2.0,7.0,5.0,1.0,2.0,XPO Logistics
291,https://www.ecolab.com/corporate-responsibility/social/diversity-equity-and-inclusion,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,Baxter International
292,https://corporate.tractorsupply.com/ESG/diversity-and-inclusion/default.aspx,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ecolab
293,https://andersonuniversity.edu/campus-life/diversity-inclusion,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Tractor Supply
294,https://careers.keurigdrpepper.com/our-culture,3.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,Andersons
295,https://uhs.com/about-uhs/environmental-social-and-governance/our-commitment-to-social-causes/,6.0,2.0,3.0,3.0,8.0,4.0,11.0,0.0,Keurig Dr Pepper
296,https://www.csx.com/index.cfm/working-at-csx/learn-more-about-csx/diversity-equity-and-inclusion/,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Universal Health Services
297,https://www.henryschein.com/us-en/corporate/diversity.aspx,13.0,15.0,3.0,9.0,0.0,4.0,4.0,0.0,CSX
298,https://www.sonicautomotive.com/our-culture-and-values.htm,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Henry Schein
299,https://www.ebayinc.com/company/diversity-equity-inclusion/,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Sonic Automotive
300,https://www.textron.com/assets/CR/2020/DiversityInclusionBelonging.html,18.0,12.0,4.0,2.0,8.0,3.0,4.0,1.0,eBay
301,https://www.edwardjones.com/us-en/why-edward-jones/about-us/corporate-citizenship/inclusion-diversity-equity-commitments,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Textron
302,https://www.chs.net/serving-communities/diversity-equity-inclusion/,7.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,Jones Financial (Edward Jones)
303,https://mosaicproject.org/programs/mosaic-consulting-project/diversity-inclusion/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Community Health Systems
304,https://www.thorindustries.com/diversityandinclusion,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,Mosaic
305,https://www.dickssportinggoods.jobs/inclusion/,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Thor Industries
306,https://www.newmont.com/sustainability/sustainability-reporting/Diversity-Equity-and-Inclusion,3.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,Dick's Sporting Goods
307,https://www.devonenergy.com/sustainability/workforce/diversity-equity-inclusion,4.0,15.0,0.0,2.0,0.0,3.0,1.0,0.0,Newmont
308,https://deadline.com/2022/09/warner-bros-discovery-restructures-diversity-equity-inclusion-group-new-exec-roster-1235123008/,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Devon Energy
309,https://careers.jbhunt.com/culture-and-programs/inclusion,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,Warner Bros. Discovery
310,https://www.alcoa.com/careers/en/inclusion-diversity,11.0,14.0,1.0,9.0,0.0,1.0,0.0,0.0,J.B. Hunt Transport Services
311,https://kiewitcareers.kiewit.com/Kiewit/job/Burnaby-Engineering-Intern-WCD-2023-Brit/939714000/,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,Alcoa
312,https://careers.aramark.com/diversity-equity-inclusion/,15.0,5.0,1.0,6.0,3.0,9.0,6.0,11.0,Peter Kiewit Sons'
313,https://vistracorp.com/diversity-equity-and-inclusion/,15.0,5.0,1.0,6.0,3.0,9.0,6.0,11.0,Aramark
314,https://www.statestreet.com/values/inclusion-diversity.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vistra
315,https://www.unum.com/about/newsroom/2022/April/Forbes-Best-Employers-for-Diversity,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,State Street
316,https://sites.allegheny.edu/diversity/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unum Group
317,https://www.bostonscientific.com/en-US/careers/working-here/diversity-and-inclusion.html,9.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,Alleghany
318,http://www.westlake.com/people-community,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,Boston Scientific
319,https://www.entergy.com/about-us/diversity-inclusion/,16.0,8.0,3.0,1.0,1.0,3.0,1.0,0.0,Westlake
320,https://www.iff.com/responsibilities/diversity-equity-inclusion,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Entergy
321,https://careers.davita.com/diversity-belonging,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,International Flavors & Fragrances
322,https://www.mutualofomaha.com/about/diversity-equity-inclusion,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,DaVita
323,https://www.assurant.com/our-story/diversity,3.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,Mutual of Omaha Insurance
324,https://www.libertymedia.com/esg/talent-culture,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Assurant
325,https://www.hormelfoods.com/about/diversity-and-inclusion/,11.0,3.0,2.0,4.0,3.0,6.0,10.0,0.0,Liberty Media
326,https://www.ielp.com/,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Hormel Foods
327,https://www.republicservices.com/sustainability/people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Icahn Enterprises
328,https://mohawkind.com/_pdf/Mohawk_2020_ESG_Report.pdf,5.0,15.0,7.0,1.0,2.0,13.0,13.0,0.0,Republic Services
329,https://www.conagrabrands.com/diversity-inclusion,29.0,6.0,6.0,2.0,2.0,6.0,2.0,0.0,Mohawk Industries
330,http://www.nscorp.com/content/nscorp/en/inclusion-and-diversity.html,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,Conagra Brands
331,https://www.aes.org/community/diversity/,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norfolk Southern
332,https://careers.agcocorp.com/content/Diversity-and-Inclusion/?locale=en_US,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,AES
333,https://www.caesars.com/careers/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGCO
334,https://equitable.com/about-us/diversity-and-inclusion,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,Caesars Entertainment
335,https://www.advanceautoparts.jobs/page/inclusion,16.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,Equitable Holdings
336,https://www.biogen.com/en_us/diversity-inclusion.html,22.0,6.0,1.0,5.0,0.0,2.0,2.0,1.0,Advance Auto Parts
337,https://www.auto-owners.com/diversity-inclusion,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,Biogen
338,https://www.bookingholdings.com/cr-cards/diversity-inclusion-and-belonging-2021/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auto-Owners Insurance
339,https://amphenol.com/docs/DEI-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Booking Holdings
340,https://www.questdiagnostics.com/our-company/inclusion-diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amphenol
341,https://www.firstenergycorp.com/careers/diversity_inclusion.html,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quest Diagnostics
342,https://business.linkedin.com/talent-solutions/diversity-equity-inclusion#explore,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,FirstEnergy
343,https://www.ally.com/about/social-impact/diversity-inclusion/,23.0,7.0,1.0,1.0,1.0,2.0,4.0,0.0,DCP Midstream
344,https://www.delekus.com/wp-content/uploads/2020/09/2020-09-24-DEI-Policy-FINAL-website.pdf,,,,,,,,,Ally Financial
345,https://www.williams.com/our-company/diversity-inclusion/,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,Delek US Holdings
346,https://careers.newellbrands.com/us/en/diversity-inclusion,14.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,Williams
347,https://www.eastman.com/en/who-we-are/inclusion-diversity,4.0,4.0,0.0,1.0,7.0,2.0,0.0,0.0,Newell Brands
348,https://www.airproducts.com/company/diversity,14.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,Eastman Chemical
349,https://www.thrivent.com/careers/diversity-and-inclusion,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,Air Products & Chemicals
350,https://www.molsoncoors.com/diversity,5.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,Thrivent Financial for Lutherans
351,https://www.interpublic.com/our-values/diversity-inclusion/,16.0,9.0,1.0,9.0,0.0,3.0,1.0,0.0,Molson Coors Beverage
352,https://www.weyerhaeuser.com/company/values/inclusion/,5.0,6.0,2.0,2.0,1.0,6.0,1.0,0.0,Interpublic Group
353,https://www.alticeusa.com/diversity-inclusion,9.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,Weyerhaeuser
354,https://www.raymondjames.com/advisor-opportunities/practice-insights/diversity-and-inclusion,9.0,6.0,1.0,8.0,3.0,4.0,1.0,0.0,Altice USA
355,https://www.emcorgroup.com/application/files/2515/7409/4811/EME_Global_Human_Rights_Policy_190701.pdf,3.0,3.0,0.0,1.0,1.0,8.0,2.0,2.0,Raymond James Financial
356,https://jobs.eversource.com/diversity-and-inclusion,5.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,EMCOR Group
357,https://ir.yumchina.com/news-releases/news-release-details/yum-china-joins-ssga-gender-diversity-index,1.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,Eversource Energy
358,https://www.autonews.com/dealers/asbury-taps-consultant-craft-diversity-program,3.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,Yum China Holdings
359,https://www.owens-minor.com/about/diversity-inclusion/,4.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,Asbury Automotive Group
360,https://corporate.pseg.com/careers/diversityandinclusionpage,0.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,Owens & Minor
361,https://jobs.unitedrentals.com/creative/diversity,1.0,10.0,3.0,0.0,11.0,1.0,2.0,0.0,Public Service Enterprise Group
362,https://www.mgmresorts.com/en/company/esg/fostering-diversity-equity-and-inclusion/diverse-and-inclusive-culture.html,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,United Rentals
363,https://ryder.com/careers/working-here/topic-collection/diversity-and-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGM Resorts International
364,https://www.intuit.com/company/corporate-responsibility/diversity/,47.0,23.0,1.0,9.0,1.0,2.0,0.0,2.0,Ryder System
365,https://www.comparably.com/companies/cincinnati-financial-corporation/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intuit
366,https://www.erieinsurance.com/careers/diversity,5.0,3.0,1.0,0.0,1.0,5.0,4.0,0.0,Cincinnati Financial
367,https://www.univarsolutions.com/diversity-and-inclusion,9.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,Erie Insurance Group
368,https://huntingtoningalls.com/employees/diversity/,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,Univar Solutions
369,https://www.berkleyfs.com/diversity-inclusion/,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Huntington Ingalls Industries
370,https://www.westernsouthern.com/about/leadership,0.0,2.0,4.0,0.0,0.0,5.0,2.0,0.0,W.R. Berkley
371,https://www.insight.com/en_US/about/diversity-and-inclusion.html,6.0,11.0,4.0,2.0,2.0,2.0,1.0,0.0,Western & Southern Financial Group
372,https://newscorp.com/news-corp-diversity/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insight Enterprises
373,https://www.americantower.com/us/careers/inclusion.html,3.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,News Corp.
374,https://s2.q4cdn.com/382431122/files/doc_downloads/2021/03/2021-ORI-Sustainability-Report-Final-(3.25.21).pdf,4.0,8.0,12.0,1.0,6.0,9.0,10.0,1.0,American Tower
375,https://www.burlington.com/about/id/,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,Old Republic International
376,https://www.avisbudgetgroup.jobs/en/diversity/,6.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,Burlington Stores
377,https://www.odpbusiness.com/l/prelogin/supplier-diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avis Budget Group
378,https://www.vfc.com/our-company/inclusion-diversity-hidden-98qweyfd9,11.0,7.0,3.0,6.0,3.0,1.0,0.0,0.0,ODP
379,https://bedbathandbeyond.gcs-web.com/news-releases/news-release-details/bed-bath-beyond-continues-commitment-its-esg-strategy-appointing,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,VF
380,https://www.seaboardcorp.com/culture/,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,Bed Bath & Beyond
381,https://www.firstam.com/news/2020/faf-diversity-equity-and-inclusion-council-20210211.html,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,Seaboard
382,https://www.ice.com/about/corporate-responsibility/ratings-research/employees/diversity,17.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,First American Financial
383,https://www.pvh.com/company/inclusion-diversity,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Intercontinental Exchange
384,https://www.apollo.com/media/press-releases/2022/02-07-2022-133154658,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,PVH
385,https://www.jefferies.com/DiversityAndInclusion/Diversity-and-Inclusion/2/2797,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,Apollo Global Management
386,https://www.thehersheycompany.com/en_us/home/sustainability/sustainability-focus-areas/diversity-equity-inclusion.html,4.0,7.0,0.0,1.0,0.0,2.0,2.0,0.0,Jefferies Financial Group
